datetime,building_1_electricity_demand,bus_route_7k_availability,bus_route_7k_trip_distance_km,bus_route_79_availability,bus_route_79_trip_distance_km,bus_route_101_availability,bus_route_101_trip_distance_km,regional_grid_load_mw,regional_grid_load_fraction,grid_congestion_weight,regional_grid_load_state,regional_grid_load_source_year,regional_grid_load_profile,regional_grid_load_interpolated,tou_period,is_public_holiday,base_energy_charge_thb_per_kwh,fuel_adjustment_thb_per_kwh,vat_rate,electricity_import_price_thb_per_mwh,electricity_import_price_with_vat_thb_per_mwh,v2g_export_price_current_thb_per_mwh,tariff_assumption_year,v2g_export_price_plus_500_thb_per_mwh,v2g_export_price_plus_1000_thb_per_mwh,v2g_export_price_plus_1500_thb_per_mwh,v2g_export_price_plus_2000_thb_per_mwh,v2g_export_price_plus_2500_thb_per_mwh,v2g_export_price_plus_3000_thb_per_mwh,v2g_export_price_plus_3500_thb_per_mwh,v2g_export_price_plus_4000_thb_per_mwh,v2g_export_price_plus_4500_thb_per_mwh,v2g_export_price_plus_5000_thb_per_mwh,grid_stress_threshold,solar_pv_capacity_factor,wind_capacity_factor,renewable_availability_weight,renewable_availability_weight_2025_capacity,modelled_vre_potential_mw,national_system_demand_mw,modelled_vre_potential_share_of_demand,renewable_rich_threshold,renewable_rich,renewable_weather_source,renewable_weather_year,renewable_weather_scope,renewable_capacity_basis_year,renewable_weather_api_version
2024-01-01 00:00:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4958.7,0.4346610332918427,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.001871161358688132,0.0005863757129722907,0.0003447169953244811,2.889073137814476,16385.3,0.00017632104006728446,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 00:15:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4940.275,0.4330459669360634,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.001871161358688132,0.0005863757129722907,0.0003447169953244811,2.889073137814476,16385.3,0.00017632104006728446,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 00:30:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4921.85,0.4314309005802844,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.001871161358688132,0.0005863757129722907,0.0003447169953244811,2.889073137814476,16385.3,0.00017632104006728446,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 00:45:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4903.425,0.4298158342245051,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.001871161358688132,0.0005863757129722907,0.0003447169953244811,2.889073137814476,16385.3,0.00017632104006728446,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 01:00:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4885.0,0.4282007678687259,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.0036248693096880957,0.001135944431532052,0.000667795992621217,5.59679821415842,15965.100000000002,0.00035056455732556757,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 01:15:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4846.55,0.4248303851615505,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.0036248693096880957,0.001135944431532052,0.000667795992621217,5.59679821415842,15965.100000000002,0.00035056455732556757,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 01:30:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4808.1,0.4214600024543749,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.0036248693096880957,0.001135944431532052,0.000667795992621217,5.59679821415842,15965.100000000002,0.00035056455732556757,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 01:45:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4769.65,0.4180896197471993,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.0036248693096880957,0.001135944431532052,0.000667795992621217,5.59679821415842,15965.100000000002,0.00035056455732556757,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 02:00:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4731.2,0.4147192370400238,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.016618189769360865,0.005207729856686254,0.0030615063839509815,25.658485003893176,15451.9,0.0016605391572488287,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 02:15:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4680.45,0.4102706824915411,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.016618189769360865,0.005207729856686254,0.0030615063839509815,25.658485003893176,15451.9,0.0016605391572488287,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 02:30:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4629.7,0.4058221279430584,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.016618189769360865,0.005207729856686254,0.0030615063839509815,25.658485003893176,15451.9,0.0016605391572488287,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 02:45:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4578.95,0.4013735733945758,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.016618189769360865,0.005207729856686254,0.0030615063839509815,25.658485003893176,15451.9,0.0016605391572488287,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 03:00:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4528.2,0.3969250188460931,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.04150119253074786,0.013005447791247148,0.007645608073914174,64.0778412674747,14787.6,0.004333214400408091,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 03:15:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4480.375,0.3927328588208481,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.04150119253074786,0.013005447791247148,0.007645608073914174,64.0778412674747,14787.6,0.004333214400408091,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 03:30:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4432.549999999999,0.3885406987956031,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.04150119253074786,0.013005447791247148,0.007645608073914174,64.0778412674747,14787.6,0.004333214400408091,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 03:45:00,0,1.0,0.0,1.0,0.0,1.0,0.0,4384.724999999999,0.3843485387703581,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.04150119253074786,0.013005447791247148,0.007645608073914174,64.0778412674747,14787.6,0.004333214400408091,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 04:00:00,0,1.0,0.0,0.0,4.375,0.0,4.8,4336.9,0.3801563787451131,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.06785908035590313,0.021265358244269218,0.012501422272940512,104.77442006951443,14192.899999999998,0.00738217137227166,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 04:15:00,0,1.0,0.0,0.0,4.375,0.0,4.8,4313.625,0.3781161795901193,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.06785908035590313,0.021265358244269218,0.012501422272940512,104.77442006951443,14192.899999999998,0.00738217137227166,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 04:30:00,0,1.0,0.0,0.0,4.375,0.0,4.8,4290.35,0.3760759804351256,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.06785908035590313,0.021265358244269218,0.012501422272940512,104.77442006951443,14192.899999999998,0.00738217137227166,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 04:45:00,0,1.0,0.0,0.0,4.375,0.0,4.8,4267.075,0.3740357812801318,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.06785908035590313,0.021265358244269218,0.012501422272940512,104.77442006951443,14192.899999999998,0.00738217137227166,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 05:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4243.8,0.371995582125138,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.08663553455069596,0.02714943481759175,0.015960537566671585,133.76526534627456,14352.400000000001,0.009320062522384726,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 05:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4245.675,0.3721599375887519,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.08663553455069596,0.02714943481759175,0.015960537566671585,133.76526534627456,14352.400000000001,0.009320062522384726,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 05:30:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4247.55,0.3723242930523658,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.08663553455069596,0.02714943481759175,0.015960537566671585,133.76526534627456,14352.400000000001,0.009320062522384726,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 05:45:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4249.425,0.3724886485159797,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.0,0.08663553455069596,0.02714943481759175,0.015960537566671585,133.76526534627456,14352.400000000001,0.009320062522384726,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 06:00:00,0,0.0,4.0,1.0,0.0,0.0,4.8,4251.3,0.3726530039795936,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.002164496355,0.11150815623593525,0.03643009628521393,0.02230846615050937,179.49108439724904,14876.8,0.012065167535844338,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 06:15:00,0,0.0,4.0,1.0,0.0,0.0,4.8,4215.375,0.3695039532967514,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.002164496355,0.11150815623593525,0.03643009628521393,0.02230846615050937,179.49108439724904,14876.8,0.012065167535844338,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 06:30:00,0,0.0,4.0,0.0,4.375,1.0,0.0,4179.450000000001,0.3663549026139093,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.002164496355,0.11150815623593525,0.03643009628521393,0.02230846615050937,179.49108439724904,14876.8,0.012065167535844338,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 06:45:00,0,0.0,4.0,0.0,4.375,1.0,0.0,4143.525000000001,0.3632058519310671,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.002164496355,0.11150815623593525,0.03643009628521393,0.02230846615050937,179.49108439724904,14876.8,0.012065167535844338,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 07:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4107.6,0.360056801248225,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.100182415275,0.09474111599517185,0.09847724659465605,0.09917998524420955,485.1973939718704,14146.9,0.03429708232700241,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 07:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4134.575000000001,0.3624213285180835,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.100182415275,0.09474111599517185,0.09847724659465605,0.09917998524420955,485.1973939718704,14146.9,0.03429708232700241,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 07:30:00,0,1.0,0.0,0.0,4.375,0.0,4.8,4161.55,0.364785855787942,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.100182415275,0.09474111599517185,0.09847724659465605,0.09917998524420955,485.1973939718704,14146.9,0.03429708232700241,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 07:45:00,0,1.0,0.0,0.0,4.375,0.0,4.8,4188.525,0.3671503830578004,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.100182415275,0.09474111599517185,0.09847724659465605,0.09917998524420955,485.1973939718704,14146.9,0.03429708232700241,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 08:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4215.5,0.369514910327659,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.28369834432875,0.08067727158621886,0.2200765590000575,0.24629653830148976,1084.3172061932833,13425.4,0.08076610054026571,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 08:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4258.6,0.3732928945845971,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.28369834432875,0.08067727158621886,0.2200765590000575,0.24629653830148976,1084.3172061932833,13425.4,0.08076610054026571,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 08:30:00,0,0.0,4.0,1.0,0.0,0.0,4.8,4301.7,0.377070878841535,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.28369834432875,0.08067727158621886,0.2200765590000575,0.24629653830148976,1084.3172061932833,13425.4,0.08076610054026571,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 08:45:00,0,0.0,4.0,1.0,0.0,0.0,4.8,4344.799999999999,0.3808488630984729,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.28369834432875,0.08067727158621886,0.2200765590000575,0.24629653830148976,1084.3172061932833,13425.4,0.08076610054026571,0.3232595217160181,0,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 09:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4387.9,0.384626847355411,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.44295537787875,0.10941234751639524,0.33843123765559685,0.3815080041907085,1667.4507079291257,13221.5,0.12611660612858797,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 09:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4442.9,0.3894479409547517,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.44295537787875,0.10941234751639524,0.33843123765559685,0.3815080041907085,1667.4507079291257,13221.5,0.12611660612858797,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 09:30:00,0,0.0,4.0,0.0,4.375,1.0,0.0,4497.9,0.3942690345540926,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.44295537787875,0.10941234751639524,0.33843123765559685,0.3815080041907085,1667.4507079291257,13221.5,0.12611660612858797,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 09:45:00,0,0.0,4.0,0.0,4.375,1.0,0.0,4552.9,0.3990901281534334,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.44295537787875,0.10941234751639524,0.33843123765559685,0.3815080041907085,1667.4507079291257,13221.5,0.12611660612858797,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 10:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4607.9,0.4039112217527743,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.5568981067687501,0.0890858356571867,0.4102973057546941,0.47071481759129463,2021.5348254533778,13423.400000000001,0.1505978236105143,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 10:15:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4626.799999999999,0.4055679248260022,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.5568981067687501,0.0890858356571867,0.4102973057546941,0.47071481759129463,2021.5348254533778,13423.400000000001,0.1505978236105143,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 10:30:00,0,1.0,0.0,0.0,4.375,0.0,4.8,4645.7,0.4072246278992303,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.5568981067687501,0.0890858356571867,0.4102973057546941,0.47071481759129463,2021.5348254533778,13423.400000000001,0.1505978236105143,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 10:45:00,0,1.0,0.0,0.0,4.375,0.0,4.8,4664.6,0.4088813309724584,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.5568981067687501,0.0890858356571867,0.4102973057546941,0.47071481759129463,2021.5348254533778,13423.400000000001,0.1505978236105143,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 11:00:00,0,0.0,4.0,1.0,0.0,0.0,4.8,4683.5,0.4105380340456864,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.62197629100875,0.04880813373346362,0.4423595597659974,0.5163836845377987,2179.505550967069,13443.1,0.16212819594937694,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 11:15:00,0,0.0,4.0,1.0,0.0,0.0,4.8,4696.85,0.4117082449466173,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.62197629100875,0.04880813373346362,0.4423595597659974,0.5163836845377987,2179.505550967069,13443.1,0.16212819594937694,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 11:30:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4710.2,0.4128784558475482,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.62197629100875,0.04880813373346362,0.4423595597659974,0.5163836845377987,2179.505550967069,13443.1,0.16212819594937694,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 11:45:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4723.549999999999,0.414048666748479,0.0,normal,2024,historical_2024,1,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.62197629100875,0.04880813373346362,0.4423595597659974,0.5163836845377987,2179.505550967069,13443.1,0.16212819594937694,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
2024-01-01 12:00:00,0,0.0,4.0,0.0,4.375,0.0,4.8,4736.9,0.41521887764941,0.0,normal,2024,historical_2024,0,off_peak,1,2.6369,0.1623,0.07,2799.2,2995.144,2200.0,2026,2700.0,3200.0,3700.0,4200.0,4700.0,5200.0,5700.0,6200.0,6700.0,7200.0,0.8,0.6280072221149999,0.02197371890730108,0.43809130391879797,0.5163599569971515,2158.4758544079177,13586.0,0.15887500768496376,0.3232595217160181,1,NASA_POWER,2024,local_weather_national_capacity_mix,2024,v2.10.0
