datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120426_dri_eaf_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120428_dri_eaf_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120425_dri_eaf_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120427_dri_eaf_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120422_dri_eaf_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120432_dri_eaf_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120424_dri_eaf_hybrid_hydrogen_natural_gas_external_steel_demand,P100000120421_dri_eaf_hybrid_hydrogen_natural_gas_external_steel_demand
1/3/2035 7:15,0,2.3432,0,195.6,163.1964036,119.6559267,466.8752218,139.7752872,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
1/3/2035 7:30,0,2.3432,0,195.6,163.1964036,119.6559267,466.8752218,139.7752872,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
1/3/2035 7:45,0,2.3432,0,195.6,163.1964036,119.6559267,466.8752218,139.7752872,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
1/3/2035 8:00,0,14.31,0,86.077,163.1964036,119.6559267,466.8752218,139.7752872,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 8:15,0,14.31,0,86.077,163.1964036,119.6559267,466.8752218,139.7752872,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 8:30,0,14.31,0,86.077,163.1964036,119.6559267,466.8752218,139.7752872,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 8:45,0,14.31,0,86.077,163.1964036,119.6559267,466.8752218,139.7752872,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 9:00,0,14.31,0,68.69,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 9:15,0,14.31,0,68.69,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 9:30,0,14.31,0,68.69,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 9:45,0,14.31,0,68.69,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 10:00,0,14.31,0,146.21,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 10:15,0,14.31,0,146.21,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 10:30,0,14.31,0,146.21,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 10:45,0,14.31,0,146.21,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 11:00,0,14.31,0,57.156,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 11:15,0,14.31,0,57.156,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 11:30,0,14.31,0,57.156,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 11:45,0,14.31,0,57.156,163.1964036,119.6559267,466.8752218,139.7663818,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 12:00,0,0,0,28.369,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 12:15,0,0,0,28.369,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 12:30,0,0,0,28.369,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 12:45,0,0,0,28.369,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 13:00,0,0,0,108.33,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 13:15,0,0,0,108.33,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 13:30,0,0,0,108.33,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 13:45,0,0,0,108.33,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.81777051,92.04134206,29.69075549,53.44335991,23.7526044,118.763022,64.81491925,139.5465508,243.4641951
1/3/2035 14:00,0,0,0,31.514,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
1/3/2035 14:15,0,0,0,31.514,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
1/3/2035 14:30,0,0,0,31.514,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
1/3/2035 14:45,0,0,0,31.514,163.1964036,119.6559267,466.8752218,139.7459053,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
1/3/2035 15:00,206.58,0,0,28.646,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.73417897,91.81383217,29.6173652,53.31125739,23.69389217,118.4694608,64.65470825,139.2016165,242.8623947
1/3/2035 15:15,206.58,0,0,28.646,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.73417897,91.81383217,29.6173652,53.31125739,23.69389217,118.4694608,64.65470825,139.2016165,242.8623947
1/3/2035 15:30,206.58,0,0,28.646,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.73417897,91.81383217,29.6173652,53.31125739,23.69389217,118.4694608,64.65470825,139.2016165,242.8623947
1/3/2035 15:45,206.58,0,0,28.646,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.73417897,91.81383217,29.6173652,53.31125739,23.69389217,118.4694608,64.65470825,139.2016165,242.8623947
1/3/2035 16:00,207.08,6.1112,0,41.767,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 16:15,207.08,6.1112,0,41.767,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 16:30,207.08,6.1112,0,41.767,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 16:45,207.08,6.1112,0,41.767,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 17:00,207.58,6.1112,0,18.09,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 17:15,207.58,6.1112,0,18.09,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 17:30,207.58,6.1112,0,18.09,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 17:45,207.58,6.1112,0,18.09,163.1964036,119.6559267,466.8752218,139.9111207,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 18:00,207.84,6.1112,0,146.08,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 18:15,207.84,6.1112,0,146.08,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 18:30,207.84,6.1112,0,146.08,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 18:45,207.84,6.1112,0,146.08,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 19:00,207.94,6.1112,0,97.905,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 19:15,207.94,6.1112,0,97.905,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 19:30,207.94,6.1112,0,97.905,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 19:45,207.94,6.1112,0,97.905,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 20:00,208.05,47.498,0,98.625,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 20:15,208.05,47.498,0,98.625,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 20:30,208.05,47.498,0,98.625,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 20:45,208.05,47.498,0,98.625,163.1964036,119.6559267,466.8752218,139.8431993,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 21:00,232.82,47.498,0,164.22,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 21:15,232.82,47.498,0,164.22,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 21:30,232.82,47.498,0,164.22,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 21:45,232.82,47.498,0,164.22,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.69835402,91.71632793,29.58591222,53.25464203,23.66872978,118.3436489,64.58604639,139.0537875,242.6044803
1/3/2035 22:00,203.43,47.498,0,44.32,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/3/2035 22:15,203.43,47.498,0,44.32,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/3/2035 22:30,203.43,47.498,0,44.32,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/3/2035 22:45,203.43,47.498,0,44.32,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/3/2035 23:00,201.08,47.498,0,64.099,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/3/2035 23:15,201.08,47.498,0,64.099,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/3/2035 23:30,201.08,47.498,0,64.099,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/3/2035 23:45,201.08,47.498,0,64.099,163.1964036,119.6559267,466.8752218,139.3338344,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 0:00,0,197.49,0,103.98,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 0:15,0,197.49,0,103.98,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 0:30,0,197.49,0,103.98,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 0:45,0,197.49,0,103.98,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 1:00,0,197.49,0,149.97,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 1:15,0,197.49,0,149.97,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 1:30,0,197.49,0,149.97,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 1:45,0,197.49,0,149.97,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 2:00,0,197.49,0,70.252,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 2:15,0,197.49,0,70.252,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 2:30,0,197.49,0,70.252,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 2:45,0,197.49,0,70.252,163.1964036,119.6559267,466.8752218,139.3315595,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 3:00,0,197.49,0,45.324,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 3:15,0,197.49,0,45.324,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 3:30,0,197.49,0,45.324,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 3:45,0,197.49,0,45.324,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 4:00,0,351.2,0,42.82,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 4:15,0,351.2,0,42.82,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 4:30,0,351.2,0,42.82,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 4:45,0,351.2,0,42.82,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 5:00,0,351.2,0,55.566,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 5:15,0,351.2,0,55.566,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 5:30,0,351.2,0,55.566,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 5:45,0,351.2,0,55.566,163.1964036,119.6559267,466.8752218,139.4638397,225.0,100.0,33.06442957,89.99098481,29.02934992,52.25282989,23.22347995,116.1173997,63.3710709,136.4379447,238.0406695
1/4/2035 6:00,0,351.2,0,69.528,163.1964036,119.6559267,466.8752218,139.4487149,225.0,100.0,33.73417897,91.81383217,29.6173652,53.31125739,23.69389217,118.4694608,64.65470825,139.2016165,242.8623947
1/4/2035 6:15,0,351.2,0,69.528,163.1964036,119.6559267,466.8752218,139.4487149,225.0,100.0,33.73417897,91.81383217,29.6173652,53.31125739,23.69389217,118.4694608,64.65470825,139.2016165,242.8623947
1/4/2035 6:30,0,351.2,0,69.528,163.1964036,119.6559267,466.8752218,139.4487149,225.0,100.0,33.73417897,91.81383217,29.6173652,53.31125739,23.69389217,118.4694608,64.65470825,139.2016165,242.8623947
1/4/2035 6:45,0,351.2,0,69.528,163.1964036,119.6559267,466.8752218,139.4487149,225.0,100.0,33.73417897,91.81383217,29.6173652,53.31125739,23.69389217,118.4694608,64.65470825,139.2016165,242.8623947
1/4/2035 7:00,0,351.2,0,74.307,163.1964036,119.6559267,466.8752218,139.4487149,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
1/4/2035 7:15,0,351.2,0,74.307,163.1964036,119.6559267,466.8752218,139.4487149,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
1/4/2035 7:30,0,351.2,0,74.307,163.1964036,119.6559267,466.8752218,139.4487149,225.0,100.0,33.77000391,91.91133641,29.64881818,53.36787276,23.71905455,118.5952728,64.72337011,139.3494455,243.1203092
